Date,Daily ROR,Index Value
04/04/2011,0.021%,1191.16
04/01/2011,0.0256%,1190.91
03/31/2011,0.1995%,1190.6
03/30/2011,-0.1909%,1188.23
03/29/2011,0.0366%,1190.5
03/28/2011,0.0457%,1190.07
03/25/2011,0.1274%,1189.52
03/24/2011,-0.0469%,1188.01
03/23/2011,-0.1688%,1188.57
03/22/2011,0.0374%,1190.58
03/21/2011,0.1573%,1190.13
03/18/2011,-0.0268%,1188.26
03/17/2011,0.0836%,1188.58
03/16/2011,0.0765%,1187.59
03/15/2011,-0.3204%,1186.68
03/14/2011,-0.1691%,1190.5
03/11/2011,0.0269%,1192.51
03/10/2011,-0.2978%,1192.19
03/09/2011,-0.0053%,1195.75
03/08/2011,0.0596%,1195.82
03/07/2011,-0.0477%,1195.1
03/04/2011,-0.0593%,1195.67
03/03/2011,0.0273%,1196.38
03/02/2011,0.0481%,1196.06
03/01/2011,-0.0161%,1195.48
02/28/2011,0.0264%,1195.67
02/25/2011,-0.114%,1195.36
02/24/2011,-0.01%,1196.72
02/23/2011,-0.0782%,1196.84
02/22/2011,-0.0753%,1197.78
02/18/2011,0.0611%,1198.68
02/17/2011,0.1379%,1197.95
02/16/2011,0.068%,1196.3
02/15/2011,0.0992%,1195.49
02/14/2011,0.0857%,1194.3
02/11/2011,-0.0568%,1193.28
02/10/2011,0.0584%,1193.96
02/09/2011,-0.1245%,1193.26
02/08/2011,0.121%,1194.75
02/07/2011,0.1143%,1193.3
02/04/2011,0.2042%,1191.94
02/03/2011,0.1564%,1189.51
02/02/2011,-0.1297%,1187.66
02/01/2011,0.0565%,1189.2
01/31/2011,0.0324%,1188.53
01/28/2011,-0.1595%,1188.14
01/27/2011,0.0871%,1190.04
01/26/2011,0.2461%,1189
01/25/2011,0.1057%,1186.09
01/24/2011,0.2062%,1184.83
01/21/2011,-0.0339%,1182.4
01/20/2011,-0.2126%,1182.8
01/19/2011,-0.2577%,1185.32
01/18/2011,0.1229%,1188.38
01/14/2011,0.0743%,1186.92
01/13/2011,-0.0216%,1186.04
01/12/2011,0.0896%,1186.3
01/11/2011,0.1865%,1185.23
01/10/2011,0.0105%,1183.03
01/07/2011,0.0572%,1182.9
01/06/2011,0.12%,1182.23
01/05/2011,0.1504%,1180.81
01/04/2011,0.0924%,1179.04
01/03/2011,0.224%,1177.95
12/31/2010,0.2251%,1175.31
12/30/2010,0.0588%,1172.67
12/29/2010,0.0989%,1171.99
12/28/2010,0.0106%,1170.83
12/27/2010,-0.0593%,1170.7
12/23/2010,0.0972%,1171.4
12/22/2010,0.0459%,1170.26
12/21/2010,0.07%,1169.72
12/20/2010,0.0157%,1168.91
12/17/2010,0.0675%,1168.72
12/16/2010,0.0369%,1167.94
12/15/2010,0.0901%,1167.5
12/14/2010,-0.0438%,1166.45
12/13/2010,-0.0378%,1166.96
12/10/2010,-0.0317%,1167.4
12/09/2010,0.2146%,1167.78
12/08/2010,0.0361%,1165.27
12/07/2010,0.0169%,1164.85
12/06/2010,0.0963%,1164.66
12/03/2010,-0.1509%,1163.54
12/02/2010,0.2914%,1165.29
12/01/2010,0.0156%,1161.91
11/30/2010,-0.1415%,1161.73
11/29/2010,-0.1778%,1163.37
11/26/2010,0.181%,1165.45
11/24/2010,0.0452%,1163.34
11/23/2010,-0.1962%,1162.82
11/22/2010,0.0209%,1165.1
11/19/2010,-0.0601%,1164.86
11/18/2010,0.0152%,1165.56
11/17/2010,-0.3071%,1165.38
11/16/2010,0.0466%,1168.97
11/15/2010,-0.0647%,1168.43
11/12/2010,0.0239%,1169.18
11/11/2010,-0.0482%,1168.9
11/10/2010,-0.2004%,1169.47
11/09/2010,0.005%,1171.82
11/08/2010,0.0293%,1171.76
11/05/2010,0.1976%,1171.41
11/04/2010,0.3553%,1169.1
11/03/2010,0.0655%,1164.97
11/02/2010,0.0829%,1164.2
11/01/2010,0.0164%,1163.24
10/29/2010,0.3037%,1163.05
10/28/2010,0.0666%,1159.53
10/27/2010,0.0311%,1158.75
10/26/2010,0.07%,1158.39
10/25/2010,0.0974%,1157.58
10/22/2010,-0.0741%,1156.46
10/21/2010,0.0953%,1157.32
10/20/2010,-0.0279%,1156.21
10/19/2010,-0.2117%,1156.54
10/18/2010,0.0499%,1158.99
10/15/2010,-0.011%,1158.41
10/14/2010,0.2252%,1158.54
10/13/2010,0.4143%,1155.94
10/12/2010,0.1089%,1151.17
10/11/2010,0.0476%,1149.91
10/08/2010,-0.0398%,1149.37
10/07/2010,0.4464%,1149.82
10/06/2010,0.1197%,1144.71
10/05/2010,-0.0399%,1143.35
10/04/2010,0.0708%,1143.8
10/01/2010,-0.0773%,1142.99
09/30/2010,0.0957%,1143.88
09/29/2010,0.0469%,1142.78
09/28/2010,0.1165%,1142.25
09/27/2010,0.1895%,1140.92
09/24/2010,-0.0986%,1138.76
09/23/2010,0.0518%,1139.89
09/22/2010,-0.0322%,1139.3
09/21/2010,0.0903%,1139.66
09/20/2010,0.1264%,1138.63
09/17/2010,-0.0633%,1137.2
09/16/2010,0.2265%,1137.92
09/15/2010,0.1325%,1135.35
09/14/2010,0.0801%,1133.84
09/13/2010,0.1135%,1132.94
09/10/2010,-0.0394%,1131.65
09/09/2010,0.265%,1132.1
09/08/2010,-0.1045%,1129.11
09/07/2010,-0.0108%,1130.29
09/03/2010,-0.063%,1130.41
09/02/2010,0.0917%,1131.12
09/01/2010,-0.0613%,1130.09
08/31/2010,0.1572%,1130.78
08/30/2010,0.0681%,1129.01
08/27/2010,-0.0759%,1128.24
08/26/2010,0.017%,1129.09
08/25/2010,-0.1874%,1128.9
08/24/2010,-0.0555%,1131.02
08/23/2010,-0.0023%,1131.65
08/20/2010,-0.1008%,1131.68
08/19/2010,0.1223%,1132.82
08/18/2010,0.1167%,1131.43
08/17/2010,0.0271%,1130.11
08/16/2010,0.1884%,1129.81
08/13/2010,0.0301%,1127.68
08/12/2010,0.0666%,1127.34
08/11/2010,-0.0058%,1126.59
08/10/2010,-0.0457%,1126.66
08/09/2010,0.0105%,1127.17
08/06/2010,0.1874%,1127.06
08/05/2010,0.0603%,1124.95
08/04/2010,0.0741%,1124.27
08/03/2010,-0.0065%,1123.44
08/02/2010,0.0513%,1123.51
07/30/2010,0.2022%,1122.93
07/29/2010,0.1239%,1120.67
07/28/2010,0.0996%,1119.28
07/27/2010,0.1498%,1118.17
07/26/2010,0.0863%,1116.49
07/23/2010,-0.0974%,1115.53
07/22/2010,0.164%,1116.62
07/21/2010,0.1698%,1114.79
07/20/2010,0.0666%,1112.9
07/19/2010,0.0128%,1112.16
07/16/2010,0.1219%,1112.02
07/15/2010,0.1178%,1110.66
07/14/2010,0.0297%,1109.36
07/13/2010,0.1454%,1109.03
07/12/2010,0.0544%,1107.42
07/09/2010,0.0161%,1106.82
07/08/2010,0.0657%,1106.64
07/07/2010,-0.0788%,1105.91
07/06/2010,0.0683%,1106.78
07/02/2010,0.0646%,1106.03
07/01/2010,-0.0509%,1105.31
06/30/2010,-0.0652%,1105.88
06/29/2010,0.0194%,1106.6
06/28/2010,-0.0016%,1106.38
06/25/2010,0.0023%,1106.4
06/24/2010,-0.143%,1106.38
06/23/2010,-0.0149%,1107.96
06/22/2010,-0.0523%,1108.13
06/21/2010,0.0725%,1108.71
06/18/2010,0.0916%,1107.9
06/17/2010,0.3859%,1106.89
06/16/2010,-0.0828%,1102.63
06/15/2010,0.1247%,1103.55
06/14/2010,0.2078%,1102.17
06/11/2010,-0.0313%,1099.89
06/10/2010,0.3396%,1100.23
06/09/2010,0.0078%,1096.51
06/08/2010,-0.218%,1096.42
06/07/2010,-0.271%,1098.82
06/04/2010,-0.0984%,1101.8
06/03/2010,0.1395%,1102.89
06/02/2010,0.0643%,1101.35
06/01/2010,-0.1816%,1100.64
05/28/2010,-0.1394%,1102.65
05/27/2010,0.0982%,1104.19
05/26/2010,0.1495%,1103.1
05/25/2010,-0.3124%,1101.46
05/24/2010,-0.0875%,1104.91
05/21/2010,-0.2247%,1105.87
05/20/2010,-0.3024%,1108.36
05/19/2010,-0.3511%,1111.73
05/18/2010,-0.0437%,1115.64
05/17/2010,0.0065%,1116.13
05/14/2010,-0.3286%,1116.06
05/13/2010,-0.0379%,1119.74
05/12/2010,-0.072%,1120.16
05/11/2010,-0.3252%,1120.97
05/10/2010,-0.0517%,1124.63
05/07/2010,-0.3004%,1125.21
05/06/2010,-0.2729%,1128.6
05/05/2010,-0.2511%,1131.69
05/04/2010,-0.0264%,1134.54
05/03/2010,-0.0777%,1134.84
04/30/2010,0.1567%,1135.72
04/29/2010,-0.0358%,1133.94
04/28/2010,-0.1715%,1134.35
04/27/2010,-0.0018%,1136.3
04/26/2010,0.2127%,1136.32
04/23/2010,0.0861%,1133.9
04/22/2010,-0.0057%,1132.93
04/21/2010,0.0212%,1132.99
04/20/2010,0.0651%,1132.75
04/19/2010,0.0414%,1132.02
04/16/2010,-0.0701%,1131.55
04/15/2010,0.4504%,1132.34
04/14/2010,0.1929%,1127.27
04/13/2010,0.1062%,1125.1
04/12/2010,-0.1278%,1123.9
04/09/2010,0.0585%,1125.34
04/08/2010,0.3258%,1124.68
04/07/2010,-0.1723%,1121.03
04/06/2010,0.1525%,1122.96
04/05/2010,-0.0256%,1121.26
04/01/2010,0.0765%,1121.54
03/31/2010,0.2366%,1120.69
03/30/2010,-0.1083%,1118.04
03/29/2010,-0.0075%,1119.25
03/26/2010,0.0617%,1119.34
03/25/2010,0.0892%,1118.65
03/24/2010,0.1646%,1117.65
03/23/2010,-0.025%,1115.81
03/22/2010,-0.0477%,1116.09
03/19/2010,0.2652%,1116.62
03/18/2010,0.2664%,1113.67
03/17/2010,-0.1525%,1110.71
03/16/2010,0.0204%,1112.41
03/15/2010,0.0525%,1112.18
03/12/2010,0.0228%,1111.6
03/11/2010,0.1954%,1111.34
03/10/2010,0.1629%,1109.18
03/09/2010,0.0741%,1107.37
03/08/2010,-0.0401%,1106.55
03/05/2010,-0.1273%,1107
03/04/2010,-0.1024%,1108.41
03/03/2010,0.0248%,1109.54
03/02/2010,0.0423%,1109.27
03/01/2010,0.1481%,1108.8
02/26/2010,0.3376%,1107.16
02/25/2010,-0.1279%,1103.43
02/24/2010,0.0659%,1104.85
02/23/2010,0.1741%,1104.12
02/22/2010,-0.0744%,1102.2
02/19/2010,0.1646%,1103.02
02/18/2010,-0.1361%,1101.21
02/17/2010,0.0563%,1102.71
02/16/2010,-0.1503%,1102.09
02/12/2010,0.0012%,1103.75
02/11/2010,-0.1277%,1103.74
02/10/2010,-0.0995%,1105.15
02/09/2010,-0.2743%,1106.25
02/08/2010,-0.0094%,1109.29
02/05/2010,-0.2697%,1109.4
02/04/2010,0.1518%,1112.4
02/03/2010,0.218%,1110.71
02/02/2010,-0.069%,1108.29
02/01/2010,-0.0476%,1109.06
01/29/2010,0.0739%,1109.59
01/28/2010,0.0723%,1108.77
01/27/2010,0.0441%,1107.97
01/26/2010,0.0156%,1107.48
01/25/2010,-0.2774%,1107.31
01/22/2010,0.0706%,1110.38
01/21/2010,0.2405%,1109.6
01/20/2010,0.1164%,1106.94
01/19/2010,-0.1285%,1105.65
01/15/2010,0.0981%,1107.07
01/14/2010,-0.0662%,1105.99
01/13/2010,-0.0143%,1106.72
01/12/2010,0.3458%,1106.88
01/11/2010,0.231%,1103.07
01/08/2010,-0.0027%,1100.52
01/07/2010,0.0849%,1100.55
01/06/2010,0.3714%,1099.62
01/05/2010,0.2538%,1095.55
01/04/2010,0.0876%,1092.78
12/31/2009,0.7916%,1091.82
12/30/2009,-0.0828%,1083.24
12/29/2009,0.1271%,1084.14
12/28/2009,0.0103%,1082.77
12/24/2009,0.2721%,1082.66
12/23/2009,0.1469%,1079.72
12/22/2009,0.172%,1078.13
12/21/2009,0.2062%,1076.28
12/18/2009,-0.0796%,1074.07
12/17/2009,0.5415%,1074.92
12/16/2009,-0.0884%,1069.13
12/15/2009,0.3004%,1070.08
12/14/2009,0.0438%,1066.88
12/11/2009,0.1201%,1066.41
12/10/2009,0.1125%,1065.13
12/09/2009,0.1951%,1063.93
12/08/2009,-0.053%,1061.86
12/07/2009,0.2359%,1062.42
12/04/2009,-0.2703%,1059.92
12/03/2009,0.1647%,1062.8
12/02/2009,0.1723%,1061.05
12/01/2009,-0.2502%,1059.22
11/30/2009,-0.0397%,1061.88
11/27/2009,-0.0636%,1062.3
11/25/2009,0.0273%,1062.98
11/24/2009,0.0614%,1062.69
11/23/2009,-0.1477%,1062.04
11/20/2009,0.0609%,1063.61
11/19/2009,0.3744%,1062.96
11/18/2009,0.4286%,1058.99
11/17/2009,-0.0424%,1054.48
11/16/2009,0.0616%,1054.92
11/13/2009,0.0153%,1054.27
11/12/2009,0.0665%,1054.11
11/11/2009,-0.1094%,1053.41
11/10/2009,0.1675%,1054.57
11/09/2009,-0.0379%,1052.8
11/06/2009,0.0198%,1053.2
11/05/2009,-0.1376%,1052.99
11/04/2009,0.1152%,1054.44
11/03/2009,-0.1319%,1053.23
11/02/2009,0.0506%,1054.62
10/30/2009,0.2524%,1054.09
10/29/2009,-0.0938%,1051.43
10/28/2009,0.049%,1052.42
10/27/2009,-0.0183%,1051.91
10/26/2009,0.1513%,1052.1
10/23/2009,0.1889%,1050.51
10/22/2009,-0.0717%,1048.53
10/21/2009,0.1299%,1049.28
10/20/2009,0.0259%,1047.92
10/19/2009,-0.1318%,1047.65
10/16/2009,0.302%,1049.03
10/15/2009,0.114%,1045.87
10/14/2009,0.1451%,1044.68
10/13/2009,0.0727%,1043.17
10/12/2009,0.0496%,1042.41
10/09/2009,0.0766%,1041.89
10/08/2009,0.496%,1041.1
10/07/2009,0.0306%,1035.96
10/06/2009,0.1372%,1035.64
10/05/2009,0.0437%,1034.22
10/02/2009,0.0714%,1033.77
10/01/2009,0.3425%,1033.03
09/30/2009,1.0166%,1029.51
09/29/2009,0.0492%,1019.15
09/28/2009,-0.1489%,1018.64
09/25/2009,0.0774%,1020.16
09/24/2009,0.1178%,1019.37
09/23/2009,0.4428%,1018.18
09/22/2009,0.1705%,1013.69
09/21/2009,0.2398%,1011.96
09/18/2009,0.006%,1009.54
09/17/2009,0.1538%,1009.48
09/16/2009,0.3922%,1007.93
09/15/2009,0.3415%,1003.99
09/14/2009,0.1648%,1000.58
09/11/2009,0.2525%,998.93
09/10/2009,0.459%,996.41
09/09/2009,0.0571%,991.86
09/08/2009,0.2675%,991.29
09/04/2009,0.1183%,988.65
09/03/2009,0.0343%,987.48
09/02/2009,0.0361%,987.14
09/01/2009,0.1378%,986.79
08/31/2009,0.3398%,985.43
08/28/2009,0.1459%,982.09
08/27/2009,0.5552%,980.66
08/26/2009,0.0034%,975.25
08/25/2009,-0.1145%,975.21
08/24/2009,0.2235%,976.33
08/21/2009,-0.1105%,974.15
08/20/2009,0.1971%,975.23
08/19/2009,-0.0751%,973.31
08/18/2009,0.1142%,974.04
08/17/2009,0.087%,972.93
08/14/2009,0.1444%,972.09
08/13/2009,0.6384%,970.69
08/12/2009,0.0434%,964.53
08/11/2009,0.2048%,964.11
08/10/2009,0.0417%,962.14
08/07/2009,0.2933%,961.74
08/06/2009,0.2348%,958.92
08/05/2009,0.2601%,956.68
08/04/2009,0.1372%,954.2
08/03/2009,0.2709%,952.89
07/31/2009,0.5251%,950.31
07/30/2009,0.3779%,945.35
07/29/2009,0.1777%,941.79
07/28/2009,0.3236%,940.12
07/27/2009,0.3027%,937.09
07/24/2009,0.0127%,934.26
07/23/2009,0.4486%,934.14
07/22/2009,0.0818%,929.97
07/21/2009,0.0597%,929.21
07/20/2009,-0.0369%,928.66
07/17/2009,0.0255%,929
07/16/2009,0.3352%,928.76
07/15/2009,0.0054%,925.66
07/14/2009,-0.0429%,925.61
07/13/2009,-0.0824%,926.01
07/10/2009,0.0223%,926.77
07/09/2009,0.3939%,926.56
07/08/2009,0.3755%,922.93
07/07/2009,0.1185%,919.48
07/06/2009,-0.1568%,918.39
07/02/2009,0.1838%,919.83
07/01/2009,0.1589%,918.14
06/30/2009,0.1466%,916.69
06/29/2009,0.0688%,915.34
06/26/2009,-0.045%,914.72
06/25/2009,-0.006%,915.13
06/24/2009,0.0986%,915.18
06/23/2009,-0.143%,914.28
06/22/2009,0.102%,915.59
06/19/2009,0.0826%,914.66
06/18/2009,-0.2405%,913.9
06/17/2009,-0.2139%,916.11
06/16/2009,0.0511%,918.07
06/15/2009,0.2239%,917.6
06/12/2009,0.0143%,915.55
06/11/2009,1.3447%,915.42
06/10/2009,0.2752%,903.27
06/09/2009,0.0014%,900.8
06/08/2009,0.2446%,900.78
06/05/2009,0.3432%,898.58
06/04/2009,-0.0116%,895.51
06/03/2009,0.1058%,895.62
06/02/2009,0.4798%,894.67
06/01/2009,0.1308%,890.4
05/29/2009,0.5869%,889.23
05/28/2009,0.2803%,884.05
05/27/2009,0.5598%,881.58
05/26/2009,-0.0502%,876.67
05/22/2009,0.1132%,877.11
05/21/2009,-0.0096%,876.12
05/20/2009,0.2801%,876.2
05/19/2009,0.2077%,873.75
05/18/2009,0.1856%,871.94
05/15/2009,-0.0663%,870.33
05/14/2009,1.3544%,870.9
05/13/2009,-0.0198%,859.27
05/12/2009,0.037%,859.44
05/11/2009,-0.1321%,859.12
05/08/2009,0.2722%,860.25
05/07/2009,1.5505%,857.92
05/06/2009,0.2566%,844.82
05/05/2009,0.5884%,842.66
05/04/2009,0.3684%,837.73
05/01/2009,0.2577%,834.65
04/30/2009,0.3925%,832.51
04/29/2009,0.1281%,829.25
04/28/2009,0.0693%,828.19
04/27/2009,0.3746%,827.62
04/24/2009,0.1615%,824.53
04/23/2009,-0.0244%,823.2
04/22/2009,0.0644%,823.4
04/21/2009,-0.1193%,822.87
04/20/2009,0.1552%,823.85
04/17/2009,0.1489%,822.58
04/16/2009,0.2342%,821.36
04/15/2009,0.458%,819.44
04/14/2009,0.4842%,815.7
04/13/2009,0.161%,811.77
04/09/2009,0.0965%,810.47
04/08/2009,0.0907%,809.68
04/07/2009,0.4426%,808.95
04/06/2009,0.1802%,805.39
04/03/2009,0.3319%,803.94
04/02/2009,0.1928%,801.28
04/01/2009,-0.0286%,799.74
03/31/2009,-0.5754%,799.96
03/30/2009,-0.2052%,804.59
03/27/2009,0.0713%,806.25
03/26/2009,0.4225%,805.67
03/25/2009,0.0303%,802.28
03/24/2009,0.1305%,802.04
03/23/2009,0.0617%,801
03/20/2009,0.325%,800.5
03/19/2009,0.0184%,797.91
03/18/2009,-0.1952%,797.76
03/17/2009,-0.3052%,799.32
03/16/2009,0.4239%,801.77
03/13/2009,-0.0311%,798.39
03/12/2009,-0.687%,798.63
03/11/2009,-0.1975%,804.16
03/10/2009,0.1089%,805.75
03/09/2009,-0.3701%,804.87
03/06/2009,0.1232%,807.86
03/05/2009,0.0573%,806.87
03/04/2009,-0.1032%,806.41
03/03/2009,-0.3776%,807.24
03/02/2009,-0.0731%,810.3
02/27/2009,-0.1718%,810.89
02/26/2009,0.0492%,812.29
02/25/2009,-0.1196%,811.89
02/24/2009,-0.3035%,812.86
02/23/2009,0.0705%,815.34
02/20/2009,-0.3168%,814.76
02/19/2009,0.1097%,817.35
02/18/2009,0.1265%,816.45
02/17/2009,0.1041%,815.42
02/13/2009,0.2936%,814.57
02/12/2009,0.6756%,812.19
02/11/2009,-0.1945%,806.74
02/10/2009,0.0802%,808.31
02/09/2009,0.069%,807.66
02/06/2009,-0.0378%,807.11
02/05/2009,-0.0851%,807.41
02/04/2009,0.1593%,808.1
02/03/2009,0.0347%,806.81
02/02/2009,-0.0454%,806.53
01/30/2009,-0.2623%,806.9
01/29/2009,-0.0468%,809.02
01/28/2009,0.0706%,809.4
01/27/2009,-0.253%,808.83
01/26/2009,0.1109%,810.88
01/23/2009,-0.0262%,809.98
01/22/2009,0.5617%,810.2
01/21/2009,-0.3018%,805.67
01/20/2009,0.3597%,808.11
01/16/2009,0.1715%,805.21
01/15/2009,-0.2457%,803.83
01/14/2009,-0.0517%,805.81
01/13/2009,0.2429%,806.23
01/12/2009,0.0622%,804.28
01/09/2009,0.5866%,803.78
01/08/2009,-0.133%,799.09
01/07/2009,0.1572%,800.16
01/06/2009,0.6637%,798.9
01/05/2009,0.5495%,793.63
01/02/2009,0.1013%,789.29
12/31/2008,-0.0712%,788.5
12/30/2008,0.4063%,789.06
12/29/2008,-0.0415%,785.86
12/26/2008,0.0525%,786.19
12/24/2008,-0.1604%,785.78
12/23/2008,0.4075%,787.04
12/22/2008,0.1914%,783.85
12/19/2008,0.0685%,782.35
12/18/2008,0.1873%,781.81
12/17/2008,0.4224%,780.35
12/16/2008,-0.9238%,777.07
12/15/2008,-0.4976%,784.31
12/12/2008,-0.435%,788.24
12/11/2008,-1.0633%,791.68
12/10/2008,0.0952%,800.19
12/09/2008,0.0321%,799.43
12/08/2008,0.3021%,799.17
12/05/2008,-0.7638%,796.76
12/04/2008,-0.1937%,802.9
12/03/2008,-0.2578%,804.45
12/02/2008,-0.4137%,806.53
12/01/2008,-0.125%,809.88
11/28/2008,-1.7692%,810.9
11/26/2008,-0.1462%,825.5
11/25/2008,-0.3331%,826.71
11/24/2008,0.1021%,829.47
11/21/2008,-1.3859%,828.63
11/20/2008,-0.5939%,840.27
11/19/2008,-0.2786%,845.29
11/18/2008,-0.3919%,847.66
11/17/2008,-0.1157%,850.99
11/14/2008,0.4486%,851.98
11/13/2008,-3.1926%,848.17
11/12/2008,-0.2301%,876.14
11/11/2008,-1.0328%,878.16
11/10/2008,-0.163%,887.33
11/07/2008,-0.3559%,888.78
11/06/2008,0.5747%,891.95
11/05/2008,0.5684%,886.85
11/04/2008,0.3845%,881.84
11/03/2008,-0.2394%,878.46
10/31/2008,-1.1141%,880.57
10/30/2008,-0.4466%,890.49
10/29/2008,1.0513%,894.49
10/28/2008,-1.1231%,885.18
10/27/2008,-0.2288%,895.24
10/24/2008,-0.4658%,897.29
10/23/2008,-1.8799%,901.49
10/22/2008,-0.8066%,918.76
10/21/2008,-0.3942%,926.23
10/20/2008,0.3751%,929.9
10/17/2008,0.4015%,926.42
10/16/2008,-1.0414%,922.72
10/15/2008,-1.3489%,932.43
10/14/2008,1.2422%,945.18
10/13/2008,3.2863%,933.58
10/10/2008,-1.3929%,903.87
10/09/2008,-1.9065%,916.64
10/08/2008,-0.8852%,934.46
10/07/2008,-1.7982%,942.8
10/06/2008,-3.6924%,960.07
10/03/2008,-1.028%,996.88
10/02/2008,-1.4072%,1007.23
10/01/2008,-0.3543%,1021.61
09/30/2008,-0.6969%,1025.24
09/29/2008,-1.818%,1032.43
09/26/2008,-0.5632%,1051.55
09/25/2008,-0.1954%,1057.51
09/24/2008,-0.2528%,1059.58
09/23/2008,-0.7779%,1062.26
09/22/2008,-0.2064%,1070.59
09/19/2008,2.5752%,1072.8
09/18/2008,-0.5948%,1045.87
09/17/2008,-1.9539%,1052.13
09/16/2008,-0.8596%,1073.1
09/15/2008,-1.5121%,1082.4
09/12/2008,0.3117%,1099.02
09/11/2008,-0.4442%,1095.6
09/10/2008,-0.2058%,1100.49
09/09/2008,-1.13%,1102.76
09/08/2008,-0.2618%,1115.36
09/05/2008,-0.1755%,1118.29
09/04/2008,-0.3207%,1120.26
09/03/2008,-0.3802%,1123.86
09/02/2008,-0.2694%,1128.15
08/29/2008,-0.012%,1131.2
08/28/2008,0.1842%,1131.33
08/27/2008,0.3101%,1129.25
08/26/2008,0.1737%,1125.76
08/25/2008,-0.2097%,1123.81
08/22/2008,-0.028%,1126.17
08/21/2008,-0.0801%,1126.49
08/20/2008,0.149%,1127.39
08/19/2008,-0.0252%,1125.71
08/18/2008,-0.089%,1126
08/15/2008,-0.0372%,1127
08/14/2008,-0.159%,1127.42
08/13/2008,0.1848%,1129.22
08/12/2008,0.0393%,1127.13
08/11/2008,0.3089%,1126.69
08/08/2008,0.4962%,1123.22
08/07/2008,-0.2261%,1117.67
08/06/2008,-0.0738%,1120.21
08/05/2008,-0.3621%,1121.03
08/04/2008,-0.7108%,1125.11
08/01/2008,-0.3321%,1133.16
07/31/2008,-0.0191%,1136.94
07/30/2008,0.158%,1137.16
07/29/2008,-0.0437%,1135.36
07/28/2008,0.0967%,1135.86
07/25/2008,0.0274%,1134.76
07/24/2008,-0.5711%,1134.45
07/23/2008,-0.1504%,1140.97
07/22/2008,-0.0859%,1142.68
07/21/2008,0.488%,1143.67
07/18/2008,0.081%,1138.11
07/17/2008,-0.0391%,1137.19
07/16/2008,-0.1219%,1137.64
07/15/2008,-0.3689%,1139.02
07/14/2008,-0.306%,1143.24
07/11/2008,0.0284%,1146.75
07/10/2008,-0.0057%,1146.43
07/09/2008,0.0218%,1146.49
07/08/2008,-0.2782%,1146.24
07/07/2008,-0.2609%,1149.44
07/03/2008,-0.3521%,1152.45
07/02/2008,-0.3396%,1156.52
07/01/2008,-0.235%,1160.46
06/30/2008,0.2043%,1163.19
06/27/2008,-0.1826%,1160.82
06/26/2008,-0.4847%,1162.94
06/25/2008,-0.0251%,1168.61
06/24/2008,-0.345%,1168.9
06/23/2008,0.2791%,1172.95
06/20/2008,-0.5458%,1169.68
06/19/2008,-0.1427%,1176.1
06/18/2008,-0.1347%,1177.78
06/17/2008,0.0683%,1179.37
06/16/2008,0.1168%,1178.56
06/13/2008,0.0471%,1177.19
06/12/2008,-0.1646%,1176.64
06/11/2008,-0.1173%,1178.58
06/10/2008,-0.2905%,1179.96
06/09/2008,-0.0066%,1183.4
06/06/2008,0.0488%,1183.48
06/05/2008,0.1608%,1182.9
06/04/2008,-0.0678%,1181
06/03/2008,0.0176%,1181.8
06/02/2008,0.0028%,1181.59
05/30/2008,-0.0471%,1181.56
05/29/2008,-0.0148%,1182.12
05/28/2008,-0.0047%,1182.29
05/27/2008,0.0375%,1182.35
05/23/2008,0.1208%,1181.9
05/22/2008,-0.0764%,1180.48
05/21/2008,0.0033%,1181.38
05/20/2008,0.1108%,1181.34
05/19/2008,0.4484%,1180.03
05/16/2008,-0.0914%,1174.77
05/15/2008,-0.1813%,1175.84
05/14/2008,0.1295%,1177.98
05/13/2008,-0.0051%,1176.45
05/12/2008,-0.024%,1176.51
05/09/2008,-0.1048%,1176.8
05/08/2008,-0.117%,1178.03
05/07/2008,-0.1823%,1179.41
05/06/2008,-0.0829%,1181.56
05/05/2008,0.0298%,1182.54
05/02/2008,0.1503%,1182.19
05/01/2008,0.0166%,1180.42
04/30/2008,-0.0168%,1180.22
04/29/2008,-0.0614%,1180.42
04/28/2008,0.0621%,1181.15
04/25/2008,0.0311%,1180.41
04/24/2008,0.0207%,1180.05
04/23/2008,-0.0881%,1179.8
04/22/2008,0.101%,1180.84
04/21/2008,0.1473%,1179.65
04/18/2008,0.3917%,1177.91
04/17/2008,-0.0754%,1173.32
04/16/2008,0.3192%,1174.2
04/15/2008,0.0815%,1170.47
04/14/2008,-0.0534%,1169.51
04/11/2008,-0.0114%,1170.14
04/10/2008,0.182%,1170.27
04/09/2008,-0.1259%,1168.15
04/08/2008,-0.0394%,1169.62
04/07/2008,0.234%,1170.08
04/04/2008,0.0682%,1167.35
04/03/2008,-0.1785%,1166.55
04/02/2008,0.3652%,1168.64
04/01/2008,0.1888%,1164.39
03/31/2008,0.1696%,1162.19
03/28/2008,0.0206%,1160.22
03/27/2008,-0.1023%,1159.99
03/26/2008,0.1323%,1161.17
03/25/2008,0.4032%,1159.64
03/24/2008,0.2725%,1154.98
03/20/2008,-0.2157%,1151.84
03/19/2008,-0.4289%,1154.33
03/18/2008,0.1158%,1159.31
03/17/2008,-0.9116%,1157.97
03/14/2008,-0.5397%,1168.62
03/13/2008,-0.445%,1174.96
03/12/2008,-0.2399%,1180.21
03/11/2008,0.1993%,1183.05
03/10/2008,-0.4901%,1180.69
03/07/2008,-0.1979%,1186.51
