Date,Daily ROR,Index Value
08/22/2012,-0.0422%,1026.02
08/21/2012,-0.0788%,1026.45
08/20/2012,-0.0409%,1027.26
08/17/2012,-0.0592%,1027.68
08/16/2012,-0.0209%,1028.29
08/15/2012,0.1412%,1028.5
08/14/2012,-0.0086%,1027.05
08/13/2012,0.0978%,1027.14
08/10/2012,0.052%,1026.14
08/09/2012,-0.0437%,1025.6
08/08/2012,0.1087%,1026.05
08/07/2012,0.1178%,1024.94
08/06/2012,0.2032%,1023.73
08/03/2012,0.5886%,1021.66
08/02/2012,-0.037%,1015.68
08/01/2012,-0.1755%,1016.05
07/31/2012,-0.0494%,1017.84
07/30/2012,-0.057%,1018.34
07/27/2012,0.5272%,1018.92
07/26/2012,0.2729%,1013.58
07/25/2012,0.1945%,1010.82
07/24/2012,-0.3619%,1008.86
07/23/2012,-0.5236%,1012.52
07/20/2012,-0.1674%,1017.85
07/19/2012,0.1374%,1019.56
07/18/2012,0.1039%,1018.16
07/17/2012,0.081%,1017.1
07/16/2012,-0.0979%,1016.28
07/13/2012,0.4902%,1017.28
07/12/2012,0.0978%,1012.32
07/11/2012,-0.132%,1011.33
07/10/2012,-0.1145%,1012.66
07/09/2012,-0.075%,1013.82
07/06/2012,-0.2321%,1014.58
07/05/2012,0.0159%,1016.94
07/03/2012,0.3451%,1016.78
07/02/2012,0.0967%,1013.29
06/29/2012,0.628%,1012.31
06/28/2012,0.0179%,1005.99
06/27/2012,0.4513%,1005.81
06/26/2012,-0.0236%,1001.29
06/25/2012,-0.3986%,1001.53
06/22/2012,0.106%,1005.53
06/21/2012,-0.4519%,1004.47
06/20/2012,0.1057%,1009.03
06/19/2012,0.3229%,1007.96
06/18/2012,0.1536%,1004.72
06/15/2012,0.2157%,1003.18
06/14/2012,0.0395%,1001.02
06/13/2012,-0.1169%,1000.62
06/12/2012,0.2299%,1001.8
06/11/2012,-0.4704%,999.5
06/08/2012,0.1225%,1004.22
06/07/2012,0.251%,1002.99
06/06/2012,0.515%,1000.48
06/05/2012,0.253%,995.36
06/04/2012,-0.3867%,992.84
06/01/2012,-1.0256%,996.7
05/31/2012,-0.0442%,1007.03
05/30/2012,-0.5683%,1007.47
05/29/2012,0.4669%,1013.23
05/25/2012,0.0307%,1008.52
05/24/2012,0.2272%,1008.21
05/23/2012,-0.0978%,1005.93
05/22/2012,-0.0035%,1006.91
05/21/2012,0.6093%,1006.95
05/18/2012,-0.5684%,1000.85
05/17/2012,-0.4963%,1006.57
05/16/2012,-0.2246%,1011.59
05/15/2012,-0.2024%,1013.87
05/14/2012,-0.6657%,1015.93
05/11/2012,-0.0106%,1022.73
05/10/2012,0.1669%,1022.84
05/09/2012,-0.4289%,1021.14
05/08/2012,-0.3117%,1025.54
05/07/2012,-0.0553%,1028.74
05/04/2012,-0.6793%,1029.31
05/03/2012,-0.2617%,1036.35
05/02/2012,0.0775%,1039.07
05/01/2012,-0.0624%,1038.27
04/30/2012,-0.1224%,1038.91
04/27/2012,0.0926%,1040.19
04/26/2012,0.0735%,1039.23
04/25/2012,0.3029%,1038.46
04/24/2012,-0.0038%,1035.33
04/23/2012,-0.354%,1035.37
04/20/2012,0.0833%,1039.04
04/19/2012,0.0133%,1038.18
04/18/2012,0.104%,1038.04
04/17/2012,0.2824%,1036.96
04/16/2012,-0.1524%,1034.04
04/13/2012,-0.1209%,1035.62
04/12/2012,0.4506%,1036.88
04/11/2012,0.2134%,1032.22
04/10/2012,-0.4528%,1030.03
04/09/2012,-0.4339%,1034.71
04/05/2012,0.064%,1039.22
04/04/2012,-0.361%,1038.56
04/03/2012,-0.1978%,1042.32
04/02/2012,0.4375%,1044.38
03/30/2012,0.1484%,1039.83
03/29/2012,-0.155%,1038.29
03/28/2012,-0.126%,1039.91
03/27/2012,-0.1588%,1041.22
03/26/2012,0.4523%,1042.87
03/23/2012,0.0762%,1038.18
03/22/2012,-0.1841%,1037.39
03/21/2012,0.0179%,1039.3
03/20/2012,-0.2594%,1039.11
03/19/2012,0.0088%,1041.82
03/16/2012,0.18%,1041.73
03/15/2012,0.0671%,1039.85
03/14/2012,0.0005%,1039.16
03/13/2012,0.3155%,1039.15
03/12/2012,-0.1012%,1035.88
03/09/2012,0.156%,1036.93
03/08/2012,0.5025%,1035.32
03/07/2012,0.1892%,1030.14
03/06/2012,-0.5422%,1028.2
03/05/2012,-0.2171%,1033.8
03/02/2012,-0.115%,1036.05
03/01/2012,0.151%,1037.24
02/29/2012,-0.0507%,1035.68
02/28/2012,0.0587%,1036.2
02/27/2012,0.0567%,1035.6
02/24/2012,0.0705%,1035.01
02/23/2012,0.1085%,1034.28
02/22/2012,0.0452%,1033.16
02/21/2012,-0.2225%,1032.69
02/17/2012,-0.1296%,1034.99
02/16/2012,0.1842%,1036.34
02/15/2012,0.0284%,1034.43
02/14/2012,-0.0068%,1034.14
02/13/2012,0.1407%,1034.21
02/10/2012,-0.1677%,1032.76
02/09/2012,0.1228%,1034.49
02/08/2012,0.0784%,1033.22
02/07/2012,0.1043%,1032.41
02/06/2012,0.0754%,1031.34
02/03/2012,0.3248%,1030.56
02/02/2012,0.0582%,1027.22
02/01/2012,0.5369%,1026.63
01/31/2012,0.1794%,1021.14
01/30/2012,-0.078%,1019.31
01/27/2012,0.1637%,1020.11
01/26/2012,-0.0044%,1018.44
01/25/2012,0.3349%,1018.49
01/24/2012,0.0089%,1015.09
01/23/2012,-0.0335%,1015
01/20/2012,0.069%,1015.34
01/19/2012,0.1209%,1014.64
01/18/2012,0.2581%,1013.41
01/17/2012,0.0472%,1010.8
01/13/2012,-0.1607%,1010.33
01/12/2012,0.0351%,1011.95
01/11/2012,-0.073%,1011.6
01/10/2012,0.4711%,1012.34
01/09/2012,0.2354%,1007.59
01/06/2012,-0.033%,1005.22
01/05/2012,0.0965%,1005.56
01/04/2012,-0.0198%,1004.59
01/03/2012,0.4328%,1004.79
12/30/2011,0.0289%,1000.46
12/29/2011,0.2205%,1000.17
12/28/2011,-0.2441%,997.97
12/27/2011,-0.1987%,1000.41
12/23/2011,0.2055%,1002.4
12/22/2011,0.2465%,1000.34
12/21/2011,0.0795%,997.88
12/20/2011,0.5366%,997.09
12/19/2011,-0.1086%,991.77
12/16/2011,0.1482%,992.85
12/15/2011,0.1644%,991.38
12/14/2011,-0.5469%,989.75
12/13/2011,-0.2752%,995.19
12/12/2011,-0.5408%,997.94
12/09/2011,0.3593%,1003.36
12/08/2011,-0.5975%,999.77
12/07/2011,-0.0557%,1005.78
12/06/2011,-0.1248%,1006.34
12/05/2011,0.1153%,1007.6
12/02/2011,-0.0107%,1006.44
12/01/2011,-0.2476%,1006.55
11/30/2011,0.7892%,1009.05
11/29/2011,0.2598%,1001.15
11/28/2011,0.3295%,998.55
11/25/2011,-0.243%,995.27
11/23/2011,-0.5936%,997.7
11/22/2011,-0.1887%,1003.66
11/21/2011,-0.8094%,1005.55
11/18/2011,-0.0321%,1013.76
11/17/2011,-0.3261%,1014.08
11/16/2011,-0.3296%,1017.4
11/15/2011,-0.0293%,1020.77
11/14/2011,-0.1527%,1021.07
11/11/2011,0.4165%,1022.63
11/10/2011,0.1681%,1018.38
11/09/2011,-0.7147%,1016.68
11/08/2011,0.2406%,1023.99
11/07/2011,-0.0627%,1021.54
11/04/2011,-0.1849%,1022.18
11/03/2011,0.4523%,1024.07
11/02/2011,0.1922%,1019.46
11/01/2011,-0.5136%,1017.51
10/31/2011,-0.2821%,1022.76
10/28/2011,0.1694%,1025.65
10/27/2011,0.3235%,1023.92
10/26/2011,0.1985%,1020.61
10/25/2011,-0.3205%,1018.59
10/24/2011,0.1743%,1021.87
10/21/2011,0.0802%,1020.09
10/20/2011,-0.1339%,1019.27
10/19/2011,0.0315%,1020.64
10/18/2011,0.141%,1020.32
10/17/2011,-0.0791%,1018.88
10/14/2011,0.2858%,1019.69
10/13/2011,-0.1152%,1016.78
10/12/2011,0.1569%,1017.95
10/11/2011,0.0135%,1016.36
10/10/2011,0.4886%,1016.22
10/07/2011,-0.027%,1011.28
10/06/2011,0.3917%,1011.55
10/05/2011,0.3779%,1007.61
10/04/2011,0.1503%,1003.81
10/03/2011,-0.6678%,1002.31
09/30/2011,-0.1414%,1009.05
09/29/2011,0.0499%,1010.47
09/28/2011,-0.7198%,1009.97
09/27/2011,0.354%,1017.29
09/26/2011,0.0233%,1013.71
09/23/2011,-0.1737%,1013.47
09/22/2011,-1.2675%,1015.23
09/21/2011,-0.7397%,1028.27
09/20/2011,-0.1528%,1035.93
09/19/2011,-0.6408%,1037.51
09/16/2011,-0.1936%,1044.21
09/15/2011,0.2776%,1046.23
09/14/2011,-0.0348%,1043.33
09/13/2011,-0.1384%,1043.7
09/12/2011,-0.2633%,1045.14
09/09/2011,-0.4103%,1047.9
09/08/2011,-0.0576%,1052.22
09/07/2011,0.321%,1052.83
09/06/2011,-0.365%,1049.46
09/02/2011,-0.4586%,1053.3
09/01/2011,-0.2206%,1058.16
08/31/2011,0.2915%,1060.5
08/30/2011,0.1916%,1057.41
08/29/2011,0.6602%,1055.39
08/26/2011,0.2382%,1048.47
08/25/2011,-0.2508%,1045.98
08/24/2011,0.1276%,1048.61
08/23/2011,0.5283%,1047.27
08/22/2011,-0.2619%,1041.77
08/19/2011,-0.6122%,1044.5
08/18/2011,-1.5115%,1050.94
08/17/2011,-0.2114%,1067.07
08/16/2011,-0.3379%,1069.33
08/15/2011,0.8272%,1072.95
08/12/2011,0.4704%,1064.15
08/11/2011,1.3483%,1059.17
08/10/2011,-0.8269%,1045.08
08/09/2011,1.0613%,1053.79
08/08/2011,-2.712%,1042.72
08/05/2011,-0.7625%,1071.79
08/04/2011,-2.1506%,1080.03
08/03/2011,-0.4122%,1103.76
08/02/2011,-1.0826%,1108.33
08/01/2011,-0.3016%,1120.46
07/29/2011,-0.2623%,1123.85
07/28/2011,-0.1902%,1126.81
07/27/2011,-0.5474%,1128.95
07/26/2011,-0.1277%,1135.17
07/25/2011,-0.329%,1136.62
07/22/2011,0.1475%,1140.37
07/21/2011,0.1473%,1138.69
07/20/2011,0.0351%,1137.02
07/19/2011,0.3753%,1136.62
07/18/2011,-0.198%,1132.37
07/15/2011,0.4962%,1134.61
07/14/2011,-0.0611%,1129.01
07/13/2011,0.2849%,1129.7
07/12/2011,-0.3418%,1126.49
07/11/2011,-0.8624%,1130.36
07/08/2011,-0.0817%,1140.19
07/07/2011,0.3868%,1141.12
07/06/2011,0.0917%,1136.72
07/05/2011,0.1361%,1135.68
07/01/2011,0.0642%,1134.14
06/30/2011,0.7297%,1133.41
06/29/2011,0.3616%,1125.2
06/28/2011,0.5341%,1121.15
06/27/2011,0.062%,1115.19
06/24/2011,-0.2635%,1114.5
06/23/2011,-0.2324%,1117.44
06/22/2011,0.0021%,1120.05
06/21/2011,0.5244%,1120.02
06/20/2011,-0.064%,1114.18
06/17/2011,-0.1852%,1114.89
06/16/2011,-0.5056%,1116.96
06/15/2011,-0.6561%,1122.64
06/14/2011,0.3263%,1130.05
06/13/2011,-0.4417%,1126.38
06/10/2011,-0.5679%,1131.37
06/09/2011,0.1584%,1137.84
06/08/2011,-0.7436%,1136.04
06/07/2011,0.3114%,1144.55
06/06/2011,-0.4793%,1141
06/03/2011,-0.1761%,1146.49
06/02/2011,-0.3342%,1148.51
06/01/2011,-0.7309%,1152.36
05/31/2011,0.7991%,1160.85
05/27/2011,0.2212%,1151.65
05/26/2011,0.2616%,1149.1
05/25/2011,0.2189%,1146.11
05/24/2011,0.2768%,1143.6
05/23/2011,-0.9198%,1140.45
05/20/2011,-0.1626%,1151.03
05/19/2011,0.1152%,1152.91
05/18/2011,0.4626%,1151.58
05/17/2011,-0.5314%,1146.28
05/16/2011,-0.3929%,1152.4
05/13/2011,-0.534%,1156.95
05/12/2011,-0.2845%,1163.16
05/11/2011,-0.5974%,1166.48
05/10/2011,0.1629%,1173.49
05/09/2011,0.5045%,1171.58
05/06/2011,0.2373%,1165.7
05/05/2011,-0.5429%,1162.94
05/04/2011,-0.9875%,1169.28
05/03/2011,-0.5361%,1180.95
05/02/2011,-0.4124%,1187.31
04/29/2011,0.1831%,1192.23
04/28/2011,-0.0672%,1190.05
04/27/2011,0.1906%,1190.85
04/26/2011,0.2476%,1188.58
04/25/2011,-0.2337%,1185.65
04/21/2011,0.1429%,1188.43
04/20/2011,0.6033%,1186.73
04/19/2011,-0.0443%,1179.61
04/18/2011,-0.9748%,1180.14
04/15/2011,0.0326%,1191.75
04/14/2011,-0.2033%,1191.36
04/13/2011,0.0821%,1193.79
04/12/2011,-0.699%,1192.81
04/11/2011,-0.6266%,1201.21
04/08/2011,0.2219%,1208.78
04/07/2011,0.1714%,1206.11
04/06/2011,-0.2461%,1204.04
04/05/2011,-0.0072%,1207.01
04/04/2011,0.1533%,1207.1
04/01/2011,0.5758%,1205.25
03/31/2011,0.2037%,1198.35
03/30/2011,-0.224%,1195.92
03/29/2011,-0.3024%,1198.6
03/28/2011,-0.3562%,1202.24
03/25/2011,-0.0742%,1206.53
03/24/2011,0.1177%,1207.43
03/23/2011,0.5695%,1206.01
03/22/2011,-0.043%,1199.18
03/21/2011,0.1995%,1199.7
03/18/2011,0.2831%,1197.31
03/17/2011,0.6042%,1193.93
03/16/2011,-0.2581%,1186.76
03/15/2011,-0.8447%,1189.83
03/14/2011,-0.6587%,1199.96
03/11/2011,-0.1937%,1207.92
03/10/2011,-1.285%,1210.27
03/09/2011,-0.22%,1226.02
03/08/2011,-0.1031%,1228.72
03/07/2011,-0.3073%,1229.99
03/04/2011,0.0718%,1233.78
03/03/2011,-0.1076%,1232.9
03/02/2011,-0.1014%,1234.23
03/01/2011,-0.1259%,1235.48
02/28/2011,0.5296%,1237.03
02/25/2011,0.479%,1230.52
02/24/2011,-0.3328%,1224.65
02/23/2011,-0.3165%,1228.74
02/22/2011,-0.5796%,1232.64
02/18/2011,-0.0778%,1239.83
02/17/2011,0.3148%,1240.79
02/16/2011,0.2778%,1236.9
02/15/2011,0.011%,1233.47
02/14/2011,0.206%,1233.34
02/11/2011,0.1196%,1230.8
02/10/2011,-0.2917%,1229.33
02/09/2011,-0.1101%,1232.93
02/08/2011,0.2594%,1234.29
02/07/2011,-0.0307%,1231.09
02/04/2011,-0.4401%,1231.47
02/03/2011,0.341%,1236.92
02/02/2011,-0.2678%,1232.71
02/01/2011,0.1464%,1236.02
01/31/2011,0.0233%,1234.21
01/28/2011,-0.1194%,1233.93
01/27/2011,-0.458%,1235.4
01/26/2011,0.2359%,1241.09
01/25/2011,-0.0128%,1238.16
01/24/2011,-0.026%,1238.32
01/21/2011,0.1115%,1238.65
01/20/2011,-0.3788%,1237.27
01/19/2011,-0.3504%,1241.97
01/18/2011,-0.3862%,1246.34
01/14/2011,-0.3507%,1251.17
01/13/2011,-0.3316%,1255.57
01/12/2011,0.4509%,1259.75
01/11/2011,1.3436%,1254.1
01/10/2011,-0.1479%,1237.47
01/07/2011,-0.2282%,1239.3
01/06/2011,-0.0675%,1242.14
01/05/2011,0.0583%,1242.98
01/04/2011,0.2075%,1242.25
01/03/2011,0.2705%,1239.68
12/31/2010,0.8451%,1236.33
12/30/2010,0.1707%,1225.97
12/29/2010,0.205%,1223.89
12/28/2010,0.0774%,1221.38
12/27/2010,-0.1307%,1220.44
12/23/2010,0.1234%,1222.03
12/22/2010,0.1127%,1220.53
12/21/2010,0.1697%,1219.15
12/20/2010,0.0469%,1217.09
12/17/2010,-0.0554%,1216.52
12/16/2010,-0.2387%,1217.19
12/15/2010,-0.0993%,1220.1
12/14/2010,0.2498%,1221.32
12/13/2010,0.4298%,1218.27
12/10/2010,0.3203%,1213.06
12/09/2010,-0.2455%,1209.19
12/08/2010,0.5026%,1212.16
12/07/2010,-0.1417%,1206.1
12/06/2010,0.249%,1207.81
12/03/2010,0.6507%,1204.81
12/02/2010,0.7742%,1197.02
12/01/2010,1.0599%,1187.83
11/30/2010,-0.3069%,1175.37
11/29/2010,-0.1245%,1178.99
11/26/2010,0.0323%,1180.46
11/24/2010,1.0529%,1180.08
11/23/2010,-0.738%,1167.78
11/22/2010,-0.6617%,1176.46
11/19/2010,0.0159%,1184.3
11/18/2010,0.6463%,1184.11
11/17/2010,-0.0959%,1176.51
11/16/2010,-0.9611%,1177.64
11/15/2010,0.5306%,1189.06
11/12/2010,-0.3454%,1182.79
11/11/2010,0.0272%,1186.89
11/10/2010,-0.2266%,1186.56
11/09/2010,-0.0623%,1189.26
11/08/2010,-0.0448%,1190
11/05/2010,0.1933%,1190.53
11/04/2010,0.943%,1188.24
11/03/2010,-0.0002%,1177.14
11/02/2010,0.0107%,1177.14
11/01/2010,0.2992%,1177.01
10/29/2010,0.339%,1173.5
10/28/2010,0.4578%,1169.54
10/27/2010,-0.5507%,1164.21
10/26/2010,-0.3151%,1170.65
10/25/2010,0.1341%,1174.35
10/22/2010,-0.086%,1172.78
10/21/2010,0.1429%,1173.79
10/20/2010,0.4572%,1172.12
10/19/2010,-0.3921%,1166.78
10/18/2010,-0.089%,1171.38
10/15/2010,-0.0188%,1172.42
10/14/2010,-0.1568%,1172.64
10/13/2010,0.5322%,1174.48
10/12/2010,-0.0929%,1168.26
10/11/2010,0.2621%,1169.35
10/08/2010,0.2957%,1166.29
10/07/2010,-0.0293%,1162.85
10/06/2010,0.5859%,1163.2
10/05/2010,0.1969%,1156.42
10/04/2010,-0.1946%,1154.15
10/01/2010,0.0738%,1156.4
09/30/2010,0.1303%,1155.55
09/29/2010,0.239%,1154.04
09/28/2010,0.2306%,1151.29
09/27/2010,0.0412%,1148.64
09/24/2010,0.3812%,1148.17
09/23/2010,-0.1559%,1143.81
09/22/2010,-0.1061%,1145.6
09/21/2010,0.0503%,1146.81
09/20/2010,0.5436%,1146.24
09/17/2010,0.0969%,1140.04
09/16/2010,0.0766%,1138.93
09/15/2010,-0.0587%,1138.06
09/14/2010,0.1618%,1138.73
09/13/2010,0.2032%,1136.89
09/10/2010,0.0767%,1134.58
09/09/2010,0.2229%,1133.72
09/08/2010,0.1028%,1131.19
09/07/2010,-0.0191%,1130.03
09/03/2010,0.4347%,1130.25
09/02/2010,0.4492%,1125.36
09/01/2010,0.3284%,1120.32
08/31/2010,0.235%,1116.66
08/30/2010,0.0078%,1114.04
08/27/2010,0.3859%,1113.95
08/26/2010,-0.0612%,1109.67
08/25/2010,-0.1794%,1110.35
08/24/2010,-0.1245%,1112.34
08/23/2010,-0.1166%,1113.73
08/20/2010,-0.4211%,1115.03
08/19/2010,-0.4569%,1119.75
08/18/2010,-0.0067%,1124.89
08/17/2010,0.3406%,1124.96
08/16/2010,0.2534%,1121.14
08/13/2010,-0.012%,1118.31
08/12/2010,0.1611%,1118.44
08/11/2010,-0.7854%,1116.64
08/10/2010,-0.543%,1125.48
08/09/2010,0.1623%,1131.63
08/06/2010,0.0143%,1129.8
08/05/2010,0.1442%,1129.63
08/04/2010,0.1397%,1128.01
08/03/2010,-0.0722%,1126.43
08/02/2010,0.5395%,1127.25
07/30/2010,-0.041%,1121.2
07/29/2010,0.2405%,1121.66
07/28/2010,-0.0054%,1118.97
07/27/2010,-0.4522%,1119.03
07/26/2010,0.3042%,1124.11
07/23/2010,0.4766%,1120.7
07/22/2010,0.8242%,1115.39
07/21/2010,0.2537%,1106.27
07/20/2010,0.3637%,1103.47
07/19/2010,-0.0619%,1099.47
07/16/2010,-0.5741%,1100.15
07/15/2010,-0.2917%,1106.5
07/14/2010,0.07%,1109.74
07/13/2010,0.7407%,1108.96
07/12/2010,-0.2138%,1100.81
07/09/2010,0.714%,1103.17
07/08/2010,0.1188%,1095.35
07/07/2010,0.5342%,1094.05
07/06/2010,0.0221%,1088.23
07/02/2010,-0.0894%,1087.99
07/01/2010,-0.6606%,1088.97
06/30/2010,-0.216%,1096.21
06/29/2010,-0.8074%,1098.58
06/28/2010,-0.1099%,1107.52
06/25/2010,0.105%,1108.74
06/24/2010,-0.1177%,1107.58
06/23/2010,-0.2921%,1108.88
06/22/2010,-0.4537%,1112.13
06/21/2010,-0.0284%,1117.2
06/18/2010,0.0554%,1117.52
06/17/2010,0.2655%,1116.9
06/16/2010,-0.1062%,1113.94
06/15/2010,0.7298%,1115.12
06/14/2010,-0.0003%,1107.05
06/11/2010,0.1466%,1107.05
06/10/2010,0.7904%,1105.43
06/09/2010,-0.1235%,1096.76
06/08/2010,0.1696%,1098.12
06/07/2010,-0.3153%,1096.26
06/04/2010,-1.0274%,1099.72
06/03/2010,0.1079%,1111.14
06/02/2010,0.5803%,1109.94
06/01/2010,-0.7204%,1103.54
05/28/2010,-0.2075%,1111.55
05/27/2010,1.2279%,1113.86
05/26/2010,0.2426%,1100.35
05/25/2010,-0.2754%,1097.68
05/24/2010,-0.0168%,1100.71
05/21/2010,0.163%,1100.9
05/20/2010,-1.3821%,1099.11
05/19/2010,-1.0958%,1114.51
05/18/2010,-0.1656%,1126.86
05/17/2010,-0.626%,1128.73
05/14/2010,-0.5572%,1135.84
05/13/2010,-0.0681%,1142.2
05/12/2010,0.394%,1142.98
05/11/2010,0.2698%,1138.5
05/10/2010,1.0825%,1135.43
05/07/2010,-0.9242%,1123.27
05/06/2010,-0.247%,1133.75
05/05/2010,-0.4132%,1136.56
05/04/2010,-0.5391%,1141.28
05/03/2010,-0.2733%,1147.46
04/30/2010,-0.0506%,1150.61
04/29/2010,0.1035%,1151.19
04/28/2010,0.4521%,1150
04/27/2010,-0.5624%,1144.82
04/26/2010,-0.3232%,1151.3
04/23/2010,0.6207%,1155.03
04/22/2010,-0.3063%,1147.9
04/21/2010,-0.0797%,1151.43
04/20/2010,0.4263%,1152.35
04/19/2010,-0.1794%,1147.46
04/16/2010,-0.5439%,1149.52
04/15/2010,0.0221%,1155.81
04/14/2010,0.3941%,1155.55
04/13/2010,-0.2691%,1151.01
04/12/2010,0.0084%,1154.12
04/09/2010,0.1469%,1154.02
04/08/2010,-0.3671%,1152.33
04/07/2010,0.2719%,1156.58
04/06/2010,0.1988%,1153.44
04/05/2010,0.3731%,1151.15
04/01/2010,0.7122%,1146.87
03/31/2010,0.0052%,1138.76
03/30/2010,-0.1676%,1138.7
03/29/2010,0.3316%,1140.62
03/26/2010,0.1005%,1136.85
03/25/2010,-0.1286%,1135.7
03/24/2010,0.0001%,1137.17
03/23/2010,0.2798%,1137.17
03/22/2010,-0.1515%,1133.99
03/19/2010,-0.0314%,1135.71
03/18/2010,-0.2014%,1136.07
03/17/2010,0.3273%,1138.36
03/16/2010,0.1694%,1134.65
03/15/2010,-0.2673%,1132.73
03/12/2010,-0.1038%,1135.77
03/11/2010,0.0175%,1136.95
03/10/2010,0.0543%,1136.75
03/09/2010,-0.0602%,1136.13
03/08/2010,-0.0766%,1136.82
03/05/2010,0.2398%,1137.69
03/04/2010,-0.2036%,1134.97
03/03/2010,0.3089%,1137.28
03/02/2010,0.3229%,1133.78
03/01/2010,0.3632%,1130.13
02/26/2010,0.0576%,1126.04
02/25/2010,-0.1202%,1125.39
02/24/2010,-0.0631%,1126.75
02/23/2010,-0.5207%,1127.46
02/22/2010,-0.2255%,1133.36
02/19/2010,-0.0883%,1135.92
02/18/2010,0.0893%,1136.93
02/17/2010,0.225%,1135.91
02/16/2010,0.4012%,1133.36
02/12/2010,-0.0423%,1128.83
02/11/2010,0.6106%,1129.31
02/10/2010,0.1684%,1122.46
02/09/2010,0.3509%,1120.57
02/08/2010,-0.3936%,1116.65
02/05/2010,-0.0082%,1121.06
02/04/2010,-1.0459%,1121.16
02/03/2010,-0.1719%,1133
02/02/2010,0.3941%,1134.96
02/01/2010,0.4398%,1130.5
01/29/2010,-0.1529%,1125.55
01/28/2010,-0.3096%,1127.27
01/27/2010,-0.2984%,1130.78
01/26/2010,-0.3274%,1134.16
01/25/2010,-0.0924%,1137.89
01/22/2010,-0.5828%,1138.94
01/21/2010,-0.5897%,1145.61
01/20/2010,-0.3727%,1152.41
01/19/2010,-0.0765%,1156.72
01/15/2010,-0.1513%,1157.61
01/14/2010,0.311%,1159.36
01/13/2010,-0.0408%,1155.77
01/12/2010,-0.4612%,1156.24
01/11/2010,0.2766%,1161.6
01/08/2010,0.2587%,1158.39
01/07/2010,-0.013%,1155.4
01/06/2010,0.4676%,1155.55
01/05/2010,0.4137%,1150.17
01/04/2010,0.9158%,1145.44
12/31/2009,0.0854%,1135.04
12/30/2009,-0.1351%,1134.07
12/29/2009,-0.0842%,1135.61
12/28/2009,0.0285%,1136.56
12/24/2009,0.2585%,1136.24
12/23/2009,0.1535%,1133.31
12/22/2009,0.0672%,1131.57
12/21/2009,0.087%,1130.81
12/18/2009,0.1692%,1129.83
12/17/2009,-0.9227%,1127.92
12/16/2009,0.1061%,1138.43
12/15/2009,-0.04%,1137.22
12/14/2009,0.1851%,1137.67
12/11/2009,-0.0636%,1135.57
12/10/2009,0.072%,1136.3
12/09/2009,-0.0693%,1135.48
12/08/2009,-0.6646%,1136.26
12/07/2009,-0.052%,1143.87
12/04/2009,-0.506%,1144.46
12/03/2009,0.0741%,1150.28
12/02/2009,0.1844%,1149.43
12/01/2009,0.9175%,1147.32
11/30/2009,0.2125%,1136.89
11/27/2009,-0.9804%,1134.47
11/25/2009,0.3644%,1145.71
11/24/2009,-0.3333%,1141.55
11/23/2009,0.4653%,1145.37
11/20/2009,-0.0577%,1140.06
11/19/2009,-0.2969%,1140.72
11/18/2009,0.0031%,1144.12
11/17/2009,0.0037%,1144.08
11/16/2009,0.8257%,1144.04
11/13/2009,0.441%,1134.67
11/12/2009,-0.3509%,1129.69
11/11/2009,0.2339%,1133.66
11/10/2009,-0.2648%,1131.02
11/09/2009,0.8711%,1134.02
11/06/2009,0.1343%,1124.23
11/05/2009,0.3621%,1122.72
11/04/2009,0.4926%,1118.67
11/03/2009,0.8582%,1113.19
11/02/2009,0.1065%,1103.71
10/30/2009,-0.9998%,1102.54
10/29/2009,1.1541%,1113.67
10/28/2009,-1.1484%,1100.97
10/27/2009,-0.5927%,1113.76
10/26/2009,-1.0959%,1120.4
10/23/2009,-0.5847%,1132.81
10/22/2009,-0.1751%,1139.48
10/21/2009,-0.0928%,1141.48
10/20/2009,-0.1281%,1142.54
10/19/2009,0.4371%,1144
10/16/2009,-0.1387%,1139.02
10/15/2009,-0.2053%,1140.6
10/14/2009,0.5278%,1142.95
10/13/2009,0.1105%,1136.95
10/12/2009,0.0018%,1135.69
10/09/2009,0.1657%,1135.67
10/08/2009,0.7061%,1133.8
10/07/2009,0.3007%,1125.85
10/06/2009,0.8573%,1122.47
10/05/2009,0.4603%,1112.93
10/02/2009,-0.1775%,1107.83
10/01/2009,-0.8595%,1109.8
09/30/2009,0.1463%,1119.42
09/29/2009,0.1581%,1117.79
09/28/2009,0.2128%,1116.02
09/25/2009,-0.374%,1113.65
09/24/2009,-0.6379%,1117.83
09/23/2009,-0.3349%,1125.01
09/22/2009,0.4116%,1128.79
09/21/2009,-0.155%,1124.16
09/18/2009,-0.1142%,1125.91
09/17/2009,-0.2687%,1127.19
09/16/2009,0.656%,1130.23
09/15/2009,0.321%,1122.86
09/14/2009,-0.0808%,1119.27
09/11/2009,0.4213%,1120.18
09/10/2009,0.3404%,1115.48
09/09/2009,0.2022%,1111.69
09/08/2009,0.6314%,1109.45
09/04/2009,0.6291%,1102.49
09/03/2009,0.7648%,1095.6
09/02/2009,0.1832%,1087.28
09/01/2009,-0.4316%,1085.29
08/31/2009,-0.5579%,1090
08/28/2009,-0.0349%,1096.11
08/27/2009,-0.2361%,1096.49
08/26/2009,0.0175%,1099.09
08/25/2009,0.0438%,1098.9
08/24/2009,0.1708%,1098.42
08/21/2009,0.661%,1096.54
08/20/2009,0.3977%,1089.34
08/19/2009,0.1514%,1085.03
08/18/2009,0.3808%,1083.39
08/17/2009,-0.9937%,1079.28
