Date,Daily ROR,Index Value
09/28/2012,0.2492%,691.91
09/27/2012,-0.2136%,690.19
09/26/2012,-0.067%,691.67
09/25/2012,-0.1669%,692.13
09/24/2012,-0.0652%,693.29
09/21/2012,0.2006%,693.74
09/20/2012,0.1149%,692.35
09/19/2012,0.0328%,691.56
09/18/2012,0.1477%,691.33
09/17/2012,0.0318%,690.31
09/14/2012,0.3978%,690.09
09/13/2012,-0.2381%,687.36
09/12/2012,-0.0469%,689
09/11/2012,-0.167%,689.32
09/10/2012,-0.0119%,690.48
09/07/2012,-0.1558%,690.56
09/06/2012,-0.0699%,691.64
09/05/2012,0.0403%,692.12
09/04/2012,-0.2665%,691.84
08/31/2012,0.4023%,693.69
08/30/2012,-0.1463%,690.91
08/29/2012,0.0963%,691.92
08/28/2012,-0.0977%,691.26
08/27/2012,0.1601%,691.93
08/24/2012,0.1281%,690.83
08/23/2012,0.0866%,689.94
08/22/2012,-0.2622%,689.35
08/21/2012,0.1684%,691.16
08/20/2012,-0.1069%,690
08/17/2012,-0.1453%,690.73
08/16/2012,-0.0248%,691.74
08/15/2012,0.1185%,691.91
08/14/2012,0.2231%,691.09
08/13/2012,-0.0102%,689.55
08/10/2012,0.0594%,689.62
08/09/2012,0.1741%,689.22
08/08/2012,-0.2788%,688.02
08/07/2012,0.4884%,689.94
08/06/2012,-0.1008%,686.59
08/03/2012,0.1397%,687.28
08/02/2012,-0.3223%,686.32
08/01/2012,-0.0785%,688.54
07/31/2012,0.3175%,689.08
07/30/2012,-0.0475%,686.9
07/27/2012,0.0459%,687.23
07/26/2012,0.1084%,686.91
07/25/2012,-0.234%,686.17
07/24/2012,0.1677%,687.78
07/23/2012,-0.0548%,686.63
07/20/2012,-0.1579%,687
07/19/2012,0.1329%,688.09
07/18/2012,-0.1746%,687.18
07/17/2012,0.1605%,688.38
07/16/2012,0.1776%,687.28
07/13/2012,-0.0241%,686.06
07/12/2012,0.077%,686.22
07/11/2012,0.1641%,685.7
07/10/2012,0.1098%,684.57
07/09/2012,0.2011%,683.82
07/06/2012,0.1203%,682.45
07/05/2012,-0.2276%,681.63
07/03/2012,0.4956%,683.18
07/02/2012,-0.2002%,679.81
06/29/2012,0.416%,681.18
06/28/2012,-0.0157%,678.36
06/27/2012,0.0017%,678.46
06/26/2012,0.1544%,678.45
06/25/2012,-0.0452%,677.41
06/22/2012,-0.1764%,677.71
06/21/2012,0.2579%,678.91
06/20/2012,0.1803%,677.16
06/19/2012,0.16%,675.94
06/18/2012,0.2797%,674.87
06/15/2012,-0.2019%,672.98
06/14/2012,-0.1561%,674.34
06/13/2012,-0.0425%,675.4
06/12/2012,-0.0094%,675.69
06/11/2012,0.2081%,675.75
06/08/2012,0.0359%,674.35
06/07/2012,-0.1281%,674.1
06/06/2012,-0.0741%,674.97
06/05/2012,0.0308%,675.47
06/04/2012,0.05%,675.26
06/01/2012,-0.1794%,674.92
05/31/2012,0.0343%,676.14
05/30/2012,0.06%,675.9
05/29/2012,-0.2679%,675.5
05/25/2012,0.0352%,677.31
05/24/2012,-0.0801%,677.08
05/23/2012,-0.3248%,677.62
05/22/2012,-0.038%,679.83
05/21/2012,-0.0494%,680.09
05/18/2012,-0.1508%,680.42
05/17/2012,-0.1843%,681.45
05/16/2012,-0.127%,682.71
05/15/2012,0.2707%,683.58
05/14/2012,-0.0277%,681.73
05/11/2012,0.0096%,681.92
05/10/2012,-0.1431%,681.85
05/09/2012,0.1491%,682.83
05/08/2012,0.0713%,681.81
05/07/2012,0.1474%,681.33
05/04/2012,-0.0244%,680.33
05/03/2012,0.1932%,680.49
05/02/2012,-0.009%,679.18
05/01/2012,-0.1899%,679.24
04/30/2012,0.2084%,680.53
04/27/2012,-0.0617%,679.12
04/26/2012,-0.1009%,679.54
04/25/2012,-0.0271%,680.22
04/24/2012,0.1373%,680.41
04/23/2012,-0.0725%,679.48
04/20/2012,0.155%,679.97
04/19/2012,-0.2296%,678.92
04/18/2012,-0.0101%,680.48
04/17/2012,-0.074%,680.55
04/16/2012,-0.0066%,681.05
04/13/2012,0.1115%,681.1
04/12/2012,-0.1083%,680.34
04/11/2012,-0.3604%,681.08
04/10/2012,0.3139%,683.54
04/09/2012,0.5156%,681.4
04/05/2012,-0.4818%,677.91
04/04/2012,0.0418%,681.19
04/03/2012,0.2743%,680.9
04/02/2012,-0.1505%,679.04
03/30/2012,0.2095%,680.06
03/29/2012,0.0183%,678.64
03/28/2012,0.0447%,678.52
03/27/2012,-0.1325%,678.21
03/26/2012,0.0004%,679.11
03/23/2012,0.2115%,679.11
03/22/2012,-0.0973%,677.68
03/21/2012,0.0372%,678.34
03/20/2012,0.0534%,678.09
03/19/2012,-0.0462%,677.72
03/16/2012,0.0778%,678.04
03/15/2012,0.0407%,677.51
03/14/2012,-0.1149%,677.24
03/13/2012,-0.4683%,678.01
03/12/2012,0.1414%,681.2
03/09/2012,-0.145%,680.24
03/08/2012,-0.1045%,681.23
03/07/2012,0.1512%,681.94
03/06/2012,0.4047%,680.91
03/05/2012,0.0762%,678.17
03/02/2012,-0.0536%,677.65
03/01/2012,-0.141%,678.02
02/29/2012,0.4931%,678.97
02/28/2012,-0.4167%,675.64
02/27/2012,0.1555%,678.47
02/24/2012,0.042%,677.42
02/23/2012,0.1304%,677.13
02/22/2012,-0.0281%,676.25
02/21/2012,0.177%,676.44
02/17/2012,0.0384%,675.25
02/16/2012,-0.0783%,674.99
02/15/2012,0.24%,675.52
02/14/2012,-0.0411%,673.9
02/13/2012,0.0094%,674.18
02/10/2012,0.1296%,674.11
02/09/2012,-0.0499%,673.24
02/08/2012,0.0889%,673.58
02/07/2012,0.1238%,672.98
02/06/2012,0.0895%,672.15
02/03/2012,0.2909%,671.54
02/02/2012,-0.1468%,669.6
02/01/2012,0.2282%,670.58
01/31/2012,0.0853%,669.05
01/30/2012,0.1008%,668.48
01/27/2012,0.102%,667.81
01/26/2012,0.2954%,667.13
01/25/2012,0.0957%,665.17
01/24/2012,0.0522%,664.53
01/23/2012,-0.0175%,664.18
01/20/2012,0.1864%,664.3
01/19/2012,0.2208%,663.06
01/18/2012,0.0171%,661.6
01/17/2012,0.4048%,661.49
01/13/2012,0.2399%,658.82
01/12/2012,0.1337%,657.25
01/11/2012,-0.0067%,656.37
01/10/2012,-0.0989%,656.41
01/09/2012,-0.0825%,657.06
01/06/2012,0.1981%,657.6
01/05/2012,0.4066%,656.3
01/04/2012,0.0352%,653.65
01/03/2012,-0.257%,653.42
12/30/2011,0.2499%,655.1
12/29/2011,-0.2461%,653.47
12/28/2011,0.1905%,655.08
12/27/2011,0.1524%,653.83
12/23/2011,-0.2703%,652.84
12/22/2011,0.0846%,654.61
12/21/2011,-0.0156%,654.05
12/20/2011,-0.2608%,654.16
12/19/2011,0.1675%,655.87
12/16/2011,0.055%,654.77
12/15/2011,0%,654.41
12/14/2011,-0.1506%,654.41
12/13/2011,0.1907%,655.4
12/12/2011,0.1586%,654.15
12/09/2011,-0.1057%,653.11
12/08/2011,0.2462%,653.81
12/07/2011,-0.5137%,652.2
12/06/2011,0.3602%,655.57
12/05/2011,-0.0128%,653.21
12/02/2011,-0.1624%,653.3
12/01/2011,0.2088%,654.36
11/30/2011,-0.2344%,653
11/29/2011,-0.0275%,654.53
11/28/2011,-0.2085%,654.71
11/25/2011,-0.0865%,656.08
11/23/2011,0.0352%,656.65
11/22/2011,-0.2362%,656.42
11/21/2011,-0.0825%,657.97
11/18/2011,0.0428%,658.51
11/17/2011,-0.0287%,658.23
11/16/2011,0.2485%,658.42
11/15/2011,0.0613%,656.79
11/14/2011,0.1908%,656.39
11/11/2011,-0.1796%,655.14
11/10/2011,-0.48%,656.31
11/09/2011,0.0383%,659.48
11/08/2011,0.3122%,659.23
11/07/2011,-0.1499%,657.18
11/04/2011,0.0003%,658.16
11/03/2011,0.0857%,658.16
11/02/2011,-0.2296%,657.6
11/01/2011,-0.1701%,659.11
10/31/2011,-0.347%,660.23
10/28/2011,-0.0179%,662.53
10/27/2011,0.466%,662.65
10/26/2011,0.204%,659.58
10/25/2011,0.1657%,658.23
10/24/2011,-0.1201%,657.15
10/21/2011,0.1454%,657.94
10/20/2011,0.0412%,656.98
10/19/2011,0.1532%,656.71
10/18/2011,0.0444%,655.71
10/17/2011,0.0856%,655.41
10/14/2011,0.1587%,654.85
10/13/2011,0.0661%,653.82
10/12/2011,0.196%,653.38
10/11/2011,-0.1772%,652.11
10/10/2011,-0.2901%,653.26
10/07/2011,0.0987%,655.16
10/06/2011,0.0601%,654.52
10/05/2011,-0.0214%,654.13
10/04/2011,-1.2308%,654.27
10/03/2011,-0.2211%,662.42
09/30/2011,-0.3016%,663.89
09/29/2011,-0.4342%,665.89
09/28/2011,0.4939%,668.8
09/27/2011,0.0018%,665.51
09/26/2011,-0.178%,665.5
09/23/2011,-0.2274%,666.69
09/22/2011,-0.295%,668.21
09/21/2011,-0.0517%,670.18
09/20/2011,0.1859%,670.53
09/19/2011,-0.0266%,669.29
09/16/2011,-0.2094%,669.46
09/15/2011,0.2786%,670.87
09/14/2011,-0.0153%,669
09/13/2011,-0.0405%,669.11
09/12/2011,-0.0774%,669.38
09/09/2011,-0.2885%,669.9
09/08/2011,-0.1172%,671.84
09/07/2011,-0.2194%,672.62
09/06/2011,0.6561%,674.1
09/02/2011,-0.1758%,669.71
09/01/2011,0.0065%,670.89
08/31/2011,-0.051%,670.85
08/30/2011,-0.1353%,671.19
08/29/2011,-0.0394%,672.1
08/26/2011,-0.1505%,672.36
08/25/2011,0.5143%,673.37
08/24/2011,-0.123%,669.93
08/23/2011,-0.3032%,670.75
08/22/2011,0.5807%,672.79
08/19/2011,0.1766%,668.91
08/18/2011,-0.1489%,667.73
08/17/2011,0.1023%,668.73
08/16/2011,-0.1025%,668.04
08/15/2011,-0.6558%,668.73
08/12/2011,0.1982%,673.14
08/11/2011,-0.5292%,671.81
08/10/2011,-0.0783%,675.39
08/09/2011,0.3152%,675.91
08/08/2011,-0.1603%,673.79
08/05/2011,-0.3021%,674.87
08/04/2011,0.1994%,676.92
08/03/2011,-0.6035%,675.57
08/02/2011,-0.108%,679.67
08/01/2011,-0.1963%,680.41
07/29/2011,-0.3701%,681.75
07/28/2011,0.0169%,684.28
07/27/2011,0.0795%,684.16
07/26/2011,-0.0792%,683.62
07/25/2011,0.0395%,684.16
07/22/2011,0.0355%,683.89
07/21/2011,-0.0928%,683.65
07/20/2011,-0.1407%,684.28
07/19/2011,0.3582%,685.25
07/18/2011,-0.4031%,682.8
07/15/2011,-0.0825%,685.57
07/14/2011,-0.1702%,686.13
07/13/2011,0.1401%,687.3
07/12/2011,0.004%,686.34
07/11/2011,-0.1462%,686.31
07/08/2011,0.0396%,687.32
07/07/2011,0.0264%,687.04
07/06/2011,-0.0792%,686.86
07/05/2011,0.035%,687.41
07/01/2011,0.039%,687.17
06/30/2011,0.2487%,686.9
06/29/2011,-0.1425%,685.2
06/28/2011,-0.0028%,686.17
06/27/2011,-0.0482%,686.19
06/24/2011,0.0578%,686.52
06/23/2011,-0.1007%,686.13
06/22/2011,-0.0999%,686.82
06/21/2011,-0.1523%,687.51
06/20/2011,-0.0828%,688.55
06/17/2011,-0.1443%,689.12
06/16/2011,-0.0959%,690.12
06/15/2011,0.0423%,690.78
06/14/2011,-0.1735%,690.49
06/13/2011,-0.1115%,691.69
06/10/2011,-0.0334%,692.46
06/09/2011,-0.1994%,692.69
06/08/2011,-0.0916%,694.08
06/07/2011,-0.2737%,694.71
06/06/2011,-0.1211%,696.62
06/03/2011,-0.1812%,697.47
06/02/2011,0.1048%,698.73
06/01/2011,0.3904%,698
05/31/2011,0.01%,695.29
05/27/2011,0.0851%,695.22
05/26/2011,-0.2372%,694.63
05/25/2011,0.0874%,696.28
05/24/2011,-0.203%,695.67
05/23/2011,-0.1128%,697.08
05/20/2011,0.0626%,697.87
05/19/2011,-0.0234%,697.43
05/18/2011,0.234%,697.6
05/17/2011,-0.2781%,695.97
05/16/2011,0.1564%,697.91
05/13/2011,-0.0285%,696.82
05/12/2011,-0.0261%,697.02
05/11/2011,0.1877%,697.2
05/10/2011,-0.047%,695.89
05/09/2011,-0.224%,696.22
05/06/2011,0.0377%,697.78
05/05/2011,-0.2358%,697.52
05/04/2011,0.0271%,699.17
05/03/2011,0.0972%,698.98
05/02/2011,0.0179%,698.3
04/29/2011,0.0187%,698.18
04/28/2011,-0.0614%,698.05
04/27/2011,-0.1809%,698.47
04/26/2011,0.0049%,699.74
04/25/2011,0.2333%,699.71
04/21/2011,0.1868%,698.08
04/20/2011,-0.0696%,696.78
04/19/2011,0.1969%,697.26
04/18/2011,0.219%,695.89
04/15/2011,-0.2109%,694.37
04/14/2011,0.0666%,695.84
04/13/2011,-0.4926%,695.38
04/12/2011,0.3941%,698.82
04/11/2011,-0.1135%,696.08
04/08/2011,0.0728%,696.87
04/07/2011,-0.0739%,696.36
04/06/2011,0.0974%,696.87
04/05/2011,0.1419%,696.2
04/04/2011,-0.105%,695.21
04/01/2011,-0.4027%,695.94
03/31/2011,0.417%,698.75
03/30/2011,-0.1352%,695.85
03/29/2011,-0.0457%,696.79
03/28/2011,-0.0418%,697.11
03/25/2011,0.1784%,697.4
03/24/2011,0.0289%,696.16
03/23/2011,-0.4644%,695.96
03/22/2011,0.4366%,699.21
03/21/2011,0.2388%,696.17
03/18/2011,-0.1641%,694.51
03/17/2011,-0.1018%,695.65
03/16/2011,-0.1012%,696.36
03/15/2011,-0.1965%,697.07
03/14/2011,-0.197%,698.44
03/11/2011,-0.0459%,699.82
03/10/2011,0.0188%,700.14
03/09/2011,-0.063%,700.01
03/08/2011,0.0975%,700.45
03/07/2011,0.0316%,699.77
03/04/2011,0.0083%,699.55
03/03/2011,0.0004%,699.49
03/02/2011,0.005%,699.48
03/01/2011,0.1064%,699.45
02/28/2011,0.2136%,698.71
02/25/2011,-0.0465%,697.22
02/24/2011,0.0425%,697.54
02/23/2011,0.3023%,697.24
02/22/2011,-0.3763%,695.14
02/18/2011,0.1005%,697.77
02/17/2011,0.0111%,697.07
02/16/2011,0.1479%,696.99
02/15/2011,0.1289%,695.96
02/14/2011,0.2061%,695.07
02/11/2011,-0.0768%,693.64
02/10/2011,-0.1039%,694.17
02/09/2011,0.1229%,694.89
02/08/2011,0.3194%,694.04
02/07/2011,0.0868%,691.83
02/04/2011,0.2134%,691.23
02/03/2011,0.03%,689.76
02/02/2011,0.1345%,689.55
02/01/2011,0.2539%,688.62
01/31/2011,0.2531%,686.88
01/28/2011,0.1078%,685.15
01/27/2011,0.0294%,684.41
01/26/2011,0.0529%,684.21
01/25/2011,0.2352%,683.85
01/24/2011,-0.0325%,682.24
01/21/2011,0.0653%,682.46
01/20/2011,0.0456%,682.02
01/19/2011,0.0811%,681.71
01/18/2011,0.1194%,681.15
01/14/2011,-0.0769%,680.34
01/13/2011,0.1136%,680.87
01/12/2011,0.0862%,680.09
01/11/2011,0.2318%,679.51
01/10/2011,0.0443%,677.94
01/07/2011,0.0344%,677.64
01/06/2011,0.0321%,677.4
01/05/2011,0.1268%,677.18
01/04/2011,-0.0436%,676.33
01/03/2011,0.1183%,676.62
12/31/2010,0.4057%,675.82
12/30/2010,-0.0363%,673.09
12/29/2010,-0.1104%,673.34
12/28/2010,-0.0431%,674.08
12/27/2010,0.0581%,674.37
12/23/2010,-0.1282%,673.98
12/22/2010,0.0482%,674.85
12/21/2010,0.1651%,674.52
12/20/2010,-0.0131%,673.41
12/17/2010,0.0314%,673.5
12/16/2010,0.1565%,673.29
12/15/2010,-0.0369%,672.23
12/14/2010,-0.1241%,672.48
12/13/2010,0.0164%,673.32
12/10/2010,0.128%,673.21
12/09/2010,-0.237%,672.35
12/08/2010,-0.0067%,673.94
12/07/2010,0.3277%,673.99
12/06/2010,-0.1273%,671.79
12/03/2010,0.015%,672.64
12/02/2010,-0.0154%,672.54
12/01/2010,0.3561%,672.65
11/30/2010,-0.1702%,670.26
11/29/2010,-0.2338%,671.4
11/26/2010,0.1515%,672.98
11/24/2010,-0.033%,671.96
11/23/2010,-0.0141%,672.18
11/22/2010,-0.0196%,672.27
11/19/2010,-0.1461%,672.41
11/18/2010,-0.0209%,673.39
11/17/2010,-0.3306%,673.53
11/16/2010,0.0301%,675.76
11/15/2010,0.1988%,675.56
11/12/2010,-0.1053%,674.22
11/11/2010,-0.0685%,674.93
11/10/2010,-0.0543%,675.39
11/09/2010,0.3203%,675.76
11/08/2010,-0.0567%,673.6
11/05/2010,0.1085%,673.99
11/04/2010,0.0998%,673.25
11/03/2010,0.0812%,672.58
11/02/2010,0.0112%,672.04
11/01/2010,-0.0228%,671.96
10/29/2010,0.0372%,672.12
10/28/2010,0.021%,671.87
10/27/2010,0.1729%,671.72
10/26/2010,0.1228%,670.56
10/25/2010,0.125%,669.74
10/22/2010,0.1271%,668.91
10/21/2010,0.2092%,668.06
10/20/2010,-0.0852%,666.66
10/19/2010,0.0913%,667.23
10/18/2010,0.0244%,666.62
10/15/2010,0.1138%,666.46
10/14/2010,0.2352%,665.7
10/13/2010,0.177%,664.14
10/12/2010,-0.0305%,662.97
10/11/2010,0.1121%,663.17
10/08/2010,0.0673%,662.43
10/07/2010,0.5457%,661.98
10/06/2010,-0.139%,658.39
10/05/2010,-0.175%,659.3
10/04/2010,0.1841%,660.46
10/01/2010,0.0012%,659.25
09/30/2010,0.2693%,659.24
09/29/2010,-0.0635%,657.47
09/28/2010,-0.0585%,657.89
09/27/2010,0.0904%,658.27
09/24/2010,-0.0235%,657.68
09/23/2010,-0.0478%,657.83
09/22/2010,0.1262%,658.15
09/21/2010,-0.0233%,657.32
09/20/2010,-0.0023%,657.47
09/17/2010,-0.038%,657.48
09/16/2010,0.0319%,657.73
09/15/2010,0.3008%,657.52
09/14/2010,0.0532%,655.55
09/13/2010,0.0207%,655.2
09/10/2010,-0.0453%,655.07
09/09/2010,0.2591%,655.37
09/08/2010,0.1557%,653.67
09/07/2010,0.1529%,652.66
09/03/2010,-0.0701%,651.66
09/02/2010,-0.0896%,652.12
09/01/2010,-0.0915%,652.7
08/31/2010,0.3162%,653.3
08/30/2010,0.2204%,651.24
08/27/2010,-0.1353%,649.81
08/26/2010,0.2178%,650.69
08/25/2010,-0.0842%,649.27
08/24/2010,0.1169%,649.82
08/23/2010,-0.0444%,649.06
08/20/2010,-0.024%,649.35
08/19/2010,0.1124%,649.51
08/18/2010,0.1696%,648.78
08/17/2010,-0.113%,647.68
08/16/2010,0.0402%,648.41
08/13/2010,0.0899%,648.15
08/12/2010,0.0064%,647.57
08/11/2010,0.2064%,647.53
08/10/2010,-0.0114%,646.19
08/09/2010,0.1508%,646.27
08/06/2010,-0.0399%,645.3
08/05/2010,0.1696%,645.55
08/04/2010,0.1865%,644.46
08/03/2010,-0.0119%,643.26
08/02/2010,0.0085%,643.34
07/30/2010,0.027%,643.28
07/29/2010,0.0047%,643.11
07/28/2010,0.0372%,643.08
07/27/2010,0.372%,642.84
07/26/2010,0.0358%,640.46
07/23/2010,-0.111%,640.23
07/22/2010,0.0814%,640.94
07/21/2010,0.1602%,640.42
07/20/2010,0.0026%,639.39
07/19/2010,0.0438%,639.38
07/16/2010,0.2867%,639.1
07/15/2010,0.1905%,637.27
07/14/2010,0.0769%,636.06
07/13/2010,0.1555%,635.57
07/12/2010,0.111%,634.58
07/09/2010,0.0179%,633.88
07/08/2010,0.2027%,633.76
07/07/2010,-0.2293%,632.48
07/06/2010,0.0142%,633.94
07/02/2010,0.1838%,633.85
07/01/2010,-0.0976%,632.68
06/30/2010,0.0179%,633.3
06/29/2010,-0.0489%,633.19
06/28/2010,0.0236%,633.5
06/25/2010,0.0292%,633.35
06/24/2010,-0.1685%,633.16
06/23/2010,0.0894%,634.23
06/22/2010,0.3859%,633.66
06/21/2010,0.1738%,631.23
06/18/2010,-0.3546%,630.13
06/17/2010,-0.1136%,632.38
06/16/2010,0.1773%,633.1
06/15/2010,0.1311%,631.97
06/14/2010,0.0498%,631.15
06/11/2010,-0.0447%,630.83
06/10/2010,-0.0831%,631.12
06/09/2010,0.4145%,631.64
06/08/2010,-0.2714%,629.03
06/07/2010,-0.1486%,630.75
06/04/2010,0.4482%,631.68
06/03/2010,-0.335%,628.87
06/02/2010,-0.2226%,630.98
06/01/2010,-0.0346%,632.39
05/28/2010,0.2993%,632.61
05/27/2010,0.2418%,630.72
05/26/2010,0.2265%,629.2
05/25/2010,-0.5381%,627.77
05/24/2010,0.0299%,631.17
05/21/2010,-0.4443%,630.98
05/20/2010,-0.6948%,633.8
05/19/2010,-0.2961%,638.23
05/18/2010,0.2948%,640.13
05/17/2010,0.0361%,638.25
05/14/2010,-0.1992%,638.02
05/13/2010,0.3886%,639.29
05/12/2010,-0.0747%,636.81
05/11/2010,-0.2926%,637.29
05/10/2010,-0.2168%,639.16
05/07/2010,-0.4841%,640.55
05/06/2010,-0.0756%,643.67
05/05/2010,0.0036%,644.15
05/04/2010,0.1287%,644.13
05/03/2010,-0.0145%,643.3
04/30/2010,0.3474%,643.39
04/29/2010,-0.0955%,641.17
04/28/2010,-0.1362%,641.78
04/27/2010,0.216%,642.66
04/26/2010,0.4905%,641.27
04/23/2010,-0.083%,638.14
04/22/2010,-0.3676%,638.67
04/21/2010,0.3692%,641.03
04/20/2010,0.156%,638.67
04/19/2010,-0.0088%,637.67
04/16/2010,0.0162%,637.73
04/15/2010,0.6139%,637.63
04/14/2010,-0.0189%,633.74
04/13/2010,-0.0292%,633.86
04/12/2010,-0.0054%,634.04
04/09/2010,-0.1716%,634.08
04/08/2010,0.0585%,635.17
04/07/2010,0.1151%,634.79
04/06/2010,0.0128%,634.06
04/05/2010,-0.0623%,633.98
04/01/2010,-0.0719%,634.38
03/31/2010,-0.1118%,634.84
03/30/2010,-0.0164%,635.55
03/29/2010,-0.0735%,635.65
03/26/2010,0.0065%,636.12
03/25/2010,0.1412%,636.08
03/24/2010,0.6491%,635.18
03/23/2010,-0.3243%,631.08
03/22/2010,-0.1887%,633.14
03/19/2010,0.226%,634.33
03/18/2010,0.2478%,632.9
03/17/2010,0.034%,631.34
03/16/2010,-0.0895%,631.12
03/15/2010,0.2686%,631.69
03/12/2010,0.0441%,630
03/11/2010,0.6384%,629.72
03/10/2010,-0.0083%,625.72
03/09/2010,0.0358%,625.78
03/08/2010,0.1766%,625.55
03/05/2010,-0.0084%,624.45
03/04/2010,-0.0203%,624.5
03/03/2010,0.0625%,624.63
03/02/2010,0.2304%,624.24
03/01/2010,0.4294%,622.8
02/26/2010,0.2148%,620.14
02/25/2010,-0.2893%,618.81
02/24/2010,0.3707%,620.61
02/23/2010,-0.4635%,618.31
02/22/2010,0.1464%,621.19
02/19/2010,0.0742%,620.29
02/18/2010,-0.1396%,619.83
02/17/2010,0.1208%,620.69
02/16/2010,0.1618%,619.94
02/12/2010,0.057%,618.94
02/11/2010,-0.4752%,618.59
02/10/2010,0.0966%,621.54
02/09/2010,-0.4695%,620.94
02/08/2010,0.0923%,623.87
02/05/2010,-0.1043%,623.3
02/04/2010,-0.0662%,623.95
02/03/2010,0.3485%,624.36
02/02/2010,-0.1172%,622.19
02/01/2010,-0.0547%,622.92
01/29/2010,-0.2329%,623.26
01/28/2010,0.1853%,624.72
01/27/2010,-0.2059%,623.56
01/26/2010,-0.0751%,624.85
01/25/2010,-0.5554%,625.32
01/22/2010,0.3591%,628.81
01/21/2010,-0.1023%,626.56
01/20/2010,0.1273%,627.2
01/19/2010,-0.109%,626.41
01/15/2010,0.273%,627.09
01/14/2010,-0.4086%,625.38
01/13/2010,0.1365%,627.95
01/12/2010,0.2726%,627.09
01/11/2010,-0.2933%,625.39
01/08/2010,0.155%,627.23
01/07/2010,0.4773%,626.26
01/06/2010,0.3992%,623.28
01/05/2010,-0.0447%,620.8
01/04/2010,-0.0462%,621.08
12/31/2009,0.2811%,621.37
12/30/2009,-0.1432%,619.62
12/29/2009,0.2433%,620.51
12/28/2009,0.0665%,619.01
12/24/2009,0.0551%,618.6
12/23/2009,0.133%,618.26
12/22/2009,-0.1501%,617.43
12/21/2009,0.134%,618.36
12/18/2009,0.1086%,617.54
12/17/2009,-0.2007%,616.87
12/16/2009,-0.001%,618.11
12/15/2009,0.3976%,618.11
12/14/2009,0.335%,615.66
12/11/2009,0.0776%,613.61
12/10/2009,-0.0293%,613.13
12/09/2009,-0.0135%,613.31
12/08/2009,0.1356%,613.4
12/07/2009,-0.1017%,612.56
12/04/2009,0.1971%,613.19
12/03/2009,0.4871%,611.98
12/02/2009,0.2994%,609.02
12/01/2009,0.0295%,607.2
11/30/2009,-0.1444%,607.02
11/27/2009,-0.0526%,607.9
11/25/2009,-0.0781%,608.22
11/24/2009,0.1005%,608.69
11/23/2009,-0.0105%,608.08
11/20/2009,0.3641%,608.14
11/19/2009,-0.4583%,605.94
11/18/2009,0.532%,608.73
11/17/2009,-0.1498%,605.51
11/16/2009,0.119%,606.42
11/13/2009,-0.1557%,605.69
11/12/2009,0.1873%,606.64
11/11/2009,-0.1356%,605.51
11/10/2009,0.0227%,606.33
11/09/2009,-0.3624%,606.19
11/06/2009,0.1414%,608.39
11/05/2009,-0.4033%,607.54
11/04/2009,0.0817%,610
11/03/2009,-0.5105%,609.5
11/02/2009,-0.0229%,612.63
10/30/2009,0.7382%,612.77
10/29/2009,-0.7895%,608.28
10/28/2009,0.2211%,613.12
10/27/2009,0.0053%,611.76
10/26/2009,0.4099%,611.73
10/23/2009,0.4766%,609.23
10/22/2009,-0.4519%,606.34
10/21/2009,0.5913%,609.1
10/20/2009,-0.0018%,605.52
10/19/2009,0.0359%,605.53
10/16/2009,0.141%,605.31
10/15/2009,0.3723%,604.46
10/14/2009,0.094%,602.21
10/13/2009,0.1752%,601.65
10/12/2009,-0.215%,600.6
10/09/2009,0.2092%,601.89
10/08/2009,0.2337%,600.63
10/07/2009,0.0017%,599.23
10/06/2009,0.1331%,599.22
10/05/2009,-0.4771%,598.43
10/02/2009,-0.178%,601.3
10/01/2009,0.605%,602.37
09/30/2009,0.5727%,598.75
09/29/2009,-0.2883%,595.34
09/28/2009,-0.0401%,597.06
09/25/2009,0.112%,597.3
09/24/2009,0.1274%,596.63
09/23/2009,0.6877%,595.87
09/22/2009,-0.1191%,591.8
09/21/2009,0.4532%,592.51
09/18/2009,0.0773%,589.83
09/17/2009,0.2274%,589.38
09/16/2009,0.7182%,588.04
09/15/2009,0.2004%,583.85
09/14/2009,0.0355%,582.68
09/11/2009,0.3197%,582.47
09/10/2009,0.026%,580.62
09/09/2009,0.0839%,580.46
09/08/2009,-0.2488%,579.98
09/04/2009,0.1436%,581.42
09/03/2009,-0.4453%,580.59
09/02/2009,-0.2042%,583.19
09/01/2009,0.5702%,584.38
08/31/2009,0.5435%,581.07
08/28/2009,0.4339%,577.93
08/27/2009,0.0865%,575.43
08/26/2009,0.1739%,574.93
08/25/2009,0.0931%,573.94
08/24/2009,0.2407%,573.4
08/21/2009,-0.5028%,572.02
08/20/2009,0.1034%,574.91
08/19/2009,0.015%,574.32
08/18/2009,-0.0162%,574.23
08/17/2009,0.2713%,574.33
08/14/2009,0.212%,572.77
08/13/2009,0.3086%,571.56
08/12/2009,0.0271%,569.8
08/11/2009,-0.2733%,569.65
08/10/2009,0.354%,571.21
08/07/2009,-0.034%,569.2
08/06/2009,0.5731%,569.39
08/05/2009,0.3978%,566.15
08/04/2009,0.0936%,563.9
08/03/2009,0.4793%,563.38
07/31/2009,0.6017%,560.69
07/30/2009,0.5026%,557.33
07/29/2009,0.5956%,554.55
07/28/2009,0.3063%,551.26
07/27/2009,0.5205%,549.58
07/24/2009,-0.0237%,546.74
07/23/2009,0.1179%,546.86
07/22/2009,0.0425%,546.22
07/21/2009,0.2222%,545.99
07/20/2009,0.4548%,544.78
